web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576099429-146","https://losestudiantes.co/","Ricardo Fierro MedinaQuímica","https://losestudiantes.co/universidad-nacional/quimica/profesores/ricardo-fierro-medina","Como docente lo unico que tiene es dominio en el tema, que es algo que no se le puede criticar, sin embargo, es montador, abusivo con sus estudiantes, es un profesor que inspira miedo para muchos y sin embargo es el mejor que hay para organica I. Hay gente que lo quiere por que si es muy bueno enseñando hasta que se empieza burlar de sus estudiante...
Leer más...Pros: Es muy bueno explicando
Tiene gran conocimientoCons: Muy montador, pesima persona","2"
"1576099364-126","https://losestudiantes.co/","Orlando Hernandez FandinoQuímica","https://losestudiantes.co/universidad-nacional/quimica/profesores/orlando-hernandez-fandino","Es un muy buen profesor. Su clase llega a ser monótona, pero lo que la salva es que el profe explica muy bien los temas y siempre los relaciona con cosas de la vida cotidiana o laboral, es más, a veces sale con cosas relacionadas que le han pasado a él. Hay que leer mucho, porque él pone lecturas y de todas las que pone en el corte, siempre sale un...
Leer más...Pros: Explica bien
Dispuesto a responder dudas","4.5"
"1576099206-33","https://losestudiantes.co/","Jorge Isaac Ali TorresQuímica","https://losestudiantes.co/universidad-nacional/quimica/profesores/jorge-isaac-ali-torres","Estricto para calificar y para trabajar en el laboratorio, pero siempre resuelve dudas, hace la clase amena y se nota que conoce, un buen profesor","4"
"1576099472-173","https://losestudiantes.co/","Josue Itsman Clavijo PenagosQuímica","https://losestudiantes.co/universidad-nacional/quimica/profesores/josue-itsman-clavijo-penagos","Es muy buen profesor, sabe explicar muy bien y los laboratorios son muy didacticos. Suele ser muy exigente y a veces hasta cuchilla, pero en general es buen profesor.","4"
"1576099168-22","https://losestudiantes.co/","Carlos Enrique Daza VelasquezQuímica","https://losestudiantes.co/universidad-nacional/quimica/profesores/carlos-enrique-daza-velasquez","Es un profesor bastante atento. Explica muy bien las temáticas, deja muchas actividades para profundizar y sus parciales no son tan complicados si se estudia apropiadamente.","4.8"
"1576099228-59","https://losestudiantes.co/","Edgar Delgado MejiaQuímica","https://losestudiantes.co/universidad-nacional/quimica/profesores/edgar-delgado-mejia","A pesar de que el profesor habla muchas cosas que parecen irrelevantes, resultan siendo interesantes; No obstante, explica los temas de química rápidamente, de modo que toca realizar ejercicios por cuenta propia. Sólo saca tres notas, dos de parciales y una de cuaderno; los parciales son trabajables si se estudió; el cuaderno se puede dejar con una...
Leer más...Pros: Regala una unidad en cada parcial.
Es fácil sacar buena nota en el cuaderno
El profesor sabe mucho
Es fácil obtener una nota altaCons: Las clases pueden llegar a ser muy tediosas y aburridas
En algunos parciales salen cosas muy específicas que él dice en clase","4.4"
"1576099407-142","https://losestudiantes.co/","Manuel Fredy Molina CaballeroQuímica","https://losestudiantes.co/universidad-nacional/quimica/profesores/manuel-fredy-molina-caballero","la ley, muy buen profePros: re izi","5"
"1576099257-67","https://losestudiantes.co/","Oscar RodriguezQuímica","https://losestudiantes.co/universidad-nacional/quimica/profesores/oscar-rodriguez","Buen profesor, enseña muy bien, sus clases aveces suelen ser algo aburridas pero explica muy bien , sus parciales son algo complejos pero nada del otro mundo.","4.5"
"1576099407-140","https://losestudiantes.co/","Manuel Fredy Molina CaballeroQuímica","https://losestudiantes.co/universidad-nacional/quimica/profesores/manuel-fredy-molina-caballero","Explica bien y no tiene problemas con repetir la explicación si no la captas. Tiene una serie de vídeos en su canal de YouTube para repasar y fundamentar los temas, él usa las clases para profundizar, hacer ejercicios y aclarar dudas.
Se puede dejar la materia muy alta con él, ya que los parciales no son difíciles y deja muchas actividades y talleres sencillos para subir notas. 
Hace quizes fáciles todas las clases: sobre documentales que manda a ver, ejercicios de los vídeos de su canal, lecturas y artículos de química general, o de lo que se vio en clase. Pros: Es escuelero y se deja hablar.
Muy didáctico. 
Muy difícil perder con él. Cons: Deja tareas muy sobre el tiempo.
No vayas a clase con sueño porque fijo te duermes :v","4.5"
"1576099514-186","https://losestudiantes.co/","Luz Mary Salazar PulidoQuímica","https://losestudiantes.co/universidad-nacional/quimica/profesores/luz-mary-salazar-pulido","buen docente, en realidad se asegura de que entiendas antes de realizar el laboratorio y siempre esta dispuesta a resolver dudas. muy buena persona y docente en general.
Pros: 
Pros: explica muy bien
Cons: 
Cons: demanda demasiado tiempo, todo es a mano y todas las semanas exige presentar informe sin contar que los preinformes son exageradamente largos. demanda muchísimo tiempo.","4"
