web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576035702-991","https://losestudiantes.co/","Arcenio Pecha CastiblancoEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/arcenio-pecha-castiblanco","A un compañero lo llamó imbécil. Trata mal a los estudiantes y usa su poder con la nota para aplastar a otros.
Al final del semestre regala notas dependiendo de quién le cae bien o mal.","1"
"1576035853-1032","https://losestudiantes.co/","Mario Garcia MolinaEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/mario-garcia-molina","Macro 2 con él es genial, es el primer curso para desarrollar la intuición económica y él sabe guiar muy bien a los estudiantes en ese camino. Muestra los pros y contras de los modelos y de preocupa por el aprendizaje de los mismos.Pros: Clase divertida y entretenida, parciales sencillos y concisos.","5"
"1576035702-990","https://losestudiantes.co/","Arcenio Pecha CastiblancoEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/arcenio-pecha-castiblanco","No es un buen profesor, hay algunos temas que consigue le sean entendidos pero que en la evaluación tienen una dificultad demasiado mayor a los ejemplos que llega a hacer en clase. El trato a los estudiantes es pésimo y la resolución de dudas en la mayoría de los casos es de manera grosera.Cons: Calificación, trato a los estudiantes.","2"
"1576035702-994","https://losestudiantes.co/","Arcenio Pecha CastiblancoEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/arcenio-pecha-castiblanco","Sisas, yo veo con PECHA.
P: se
E: la
C: echa
H:
A:Pros: Una vez entendí una cosa que dijoCons: No, de verdad, no inscriban con él.","1.5"
"1576035781-1011","https://losestudiantes.co/","Jonathan Tybalt Malagon GonzalezEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/jonathan-tybalt-malagon-gonzalez","Muy buen profesor, excelente dinamica de grupo, se preocupa por que el tema se entienda y usa ejemplos prácticos e interesantes para hacerse entenderPros: Excelente explicando","5"
"1576035567-959","https://losestudiantes.co/","Raul Alberto Chamorro NarvaezEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/raul-alberto-chamorro-narvaez","Hasta el momento el peor curso que he tenido en la materia, a lo único que se dedicó fue a repetir el tema cada clase. No logra atraer el interés y mucho menos logra avanzar en temas y discusiones importantes de crecimiento económico.","2.1"
"1576035553-948","https://losestudiantes.co/","Alvaro Martin Moreno RivasEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/alvaro-martin-moreno-rivas","Es un profesor el cual enseña diversos temas de microeconomia que incluso resultan ser densos para un curso de macro 1, pero a medida que uno va viendo las demás macros y política macroeconomica más que todo, se da cuenta que lo enseñado por Moreno es fundamental e importante en ese curso. Pero no sé porque razón no logró que se afianzaran muchos conceptos, quizás pueda ser por la inseguridad o forma de dictar la clase, pero en sí se aprende mucho.","4.2"
"1576035931-1057","https://losestudiantes.co/","Humberto Calvo EscobarEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/humberto-calvo-escobar","El profesor César aunque parezca anticuado en su léxico, orienta de una forma excelente la materia dada la interdisciplinariedad  con la que el obliga formar los grupos (no puede existir personas de las misma carrera en un grupo). Procura escoger buenos monitores, que lo llegan a orientar en algunas partes del curso que son difíciles para estudiantes ajenos a la FCE. Como el evalúa, el pide quices de lecturas extensas, pero el proyecto final es el que tiene mayor peso Pros: - Sabe como dar un tema, no lo deja a uno dormir, lo mantiene a uno conectado
- Da una buena retroalimentación Cons: - No deja que los grupos de amigos (misma carrera) estén en un mismo grupo 
- Las lecturas son largas y aveces ladrilludas","4.2"
"1576035946-1062","https://losestudiantes.co/","Stanley Simon MalinowitzEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/stanley-simon-malinowitz","Muy buen profesor, aborda correctamente los temas para una buena fundamentación en el campo de la economíaPros: Sabe explicar muy bien
Contesta adecuadamente las dudas
Cons: Las clases se tornan aburridas
No hay dinamismo en el aula","4.3"
"1576035831-1030","https://losestudiantes.co/","Juan Pablo Herrera SaavedraEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/juan-pablo-herrera-saavedra","Un profesor excelente, ademas de ser uno de los economistas mas destacados del país es un docente totalmente riguroso e innovador en todo sentido, su ejercicio en la docencia no solo esta acompañado de una carismática personalidad y un profunUn profesor excelente, además de ser uno de los economistas más destacados del país es un docente totalmente riguroso e innovador en todo sentido, su ejercicio en la docencia no solo está acompañado de una carismática personalidad y un profundo entendimiento de los temas, sino que también cuenta con un arsenal de técnicas pedagógicas que garantizan el entendimiento de un tema por complejo que sea de la manera sencilla para los estudiantes, es asertivo y respetuoso con el estudiante, se encuentra en la frontera del conocimiento y está constantemente innovando en la implementación de herramientas tecnológicas para la aprendizaje y la evaluación de sus estudiantes.do entendimiento de los temas, sino que también cuenta con un arsenal de técnicas pedagógicas que garantizan el entendimiento de un tema por complejo que sea de la manera mas sencilla para los estudiantes, es asertivo y respetuoso con el estudiante, se encuentra en la frontera del conocimiento y esta constantemente innovando en la implementación de herramientas tecnológicas para la aprendizaje y la evaluación de sus estudiantes.","5"
"1576035788-1019","https://losestudiantes.co/","Beethoven Herrera ValenciaEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/beethoven-herrera-valencia","La clase es interesante, el profesor en realidad maneja el tema muy bien; pero la metodología no es buena hay desorden y eso no posibilita un buen aprendizaje. 

En la metodología hay mucho taller  participación en clase en un grupo grande","4"
"1576035560-953","https://losestudiantes.co/","Orlando Gutierrez RozoEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/orlando-gutierrez-rozo","Si se estudia se puede dejar en 5Pros: Se enfoca mucho en las historia económica .
Sabe demasiado en economía política
Aunque divaga mucho ,es muy caro explicando los puntos clavesCons: Habla suave
Divaga mucho en las ideas
No explica en profundidad la ortodoxia que puede ser perjudicial para otros cursos","4.4"
"1576035946-1066","https://losestudiantes.co/","Stanley Simon MalinowitzEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/stanley-simon-malinowitz","El profe es muy muy aburrido, hace chistes muy malos y si usted medio se descuida ya escucha que está hablando con un arabe debido a que no pronuncia bien el español. Las clases son muy aburridas, de verdad. Repite los parciales cada semestre. Pros: Parciales fáciles Cons: El resto de cosas paila","1.8"
"1576035560-951","https://losestudiantes.co/","Orlando Gutierrez RozoEconomía","https://losestudiantes.co/universidad-nacional/economia/profesores/orlando-gutierrez-rozo","El profesor sabe bastante, pero divaga mucho, sus clases dan sueñoPros: Maneja muy bien los temasCons: Divaga mucho
Da sueño","3.1"
