web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576099709-522","https://losestudiantes.co/","Camilo Quintero MontanoIngeniería Eléctrica y Electrónica","https://losestudiantes.co/universidad-nacional/ingenieria-electrica-y-electronica/profesores/camilo-quintero-montano","El profesor sabe mucho, es un gran conocedor y maneja muy bien los temas.
En clase siempre interviene con el objetivo de aclarar las dudas por lo que trata de no dejar un tema al aire.Pros: Tiene mucha experiencia en el mundo laboralCons: Los estudiantes dan la clase","4"
"1576099958-550","https://losestudiantes.co/","Jhon Alexander Cortes RomeroIngeniería Eléctrica y Electrónica","https://losestudiantes.co/universidad-nacional/ingenieria-electrica-y-electronica/profesores/jhon-alexander-cortes-romero","Muy buen docente, las clases son muy fáciles de entender, los talleres y parciales no son complicados sin embargo si es necesario tener los conceptos claros para los parciales","4.5"
"1576099937-546","https://losestudiantes.co/","Camilo Andres Cortes GuerreroIngeniería Eléctrica y Electrónica","https://losestudiantes.co/universidad-nacional/ingenieria-electrica-y-electronica/profesores/camilo-andres-cortes-guerrero","Es un gran profesor enseña muy bien, es ordenado en todas sus clases y se ve que sabe mucho de que habla.Pros: Las clases son muy productivas y enseña muy bien.Cons: Tiene un gran trabajo individual.","5"
"1576099716-524","https://losestudiantes.co/","Francisco Jose Roman CamposIngeniería Eléctrica y Electrónica","https://losestudiantes.co/universidad-nacional/ingenieria-electrica-y-electronica/profesores/francisco-jose-roman-campos","muy buen profesorPros: excelente metodo para explicar","4"
"1576099787-537","https://losestudiantes.co/","Pablo Enrique Rodriguez EspinosaIngeniería Eléctrica y Electrónica","https://losestudiantes.co/universidad-nacional/ingenieria-electrica-y-electronica/profesores/pablo-enrique-rodriguez-espinosa","gran profesor, muy orientado a formar buenos ingenieros pero no te da notas de nadaCons: No da notas aparte de la final","4"
"1576099730-525","https://losestudiantes.co/","Giovanny Aldemar Baquero RozoIngeniería Eléctrica y Electrónica","https://losestudiantes.co/universidad-nacional/ingenieria-electrica-y-electronica/profesores/giovanny-aldemar-baquero-rozo","El profe sabe demasiado de electrónica. Las explicaciones son buenas y la clase es muy amena. Es un poco despreocupado con la clase pero es porque da todo el material para trabajar y es bien sencilla. Siempre se preocupa por ir al día con las clases y es bastante flexible con las cosas que hay que entregar, busca facilitarle la vida al estudiante.Pros: Da bastantes oportunidades con las entregas y las notas.","5"
"1576099694-517","https://losestudiantes.co/","Jan Bacca RodriguezIngeniería Eléctrica y Electrónica","https://losestudiantes.co/universidad-nacional/ingenieria-electrica-y-electronica/profesores/jan-bacca-rodriguez","Muy buena persona y muy buen profesor. Hace la clase amena.Pros: Fácil","5"
"1576099694-514","https://losestudiantes.co/","Jan Bacca RodriguezIngeniería Eléctrica y Electrónica","https://losestudiantes.co/universidad-nacional/ingenieria-electrica-y-electronica/profesores/jan-bacca-rodriguez","Es muy dependiente de las diapositivas cosa que en ocasiones las clases constan de un brochazo del tema haciendo uso de las diapositivas. Pero no es mal profesor, la clase que se dañó el videobeam y explicó el tema en el tablero se despejaron todas las dudas que habían respecto al primer corte de la asignatura. Es muy atento con las dudas y domina el tema.  Se aprende.Pros: Tiene dominio del tema, es muy atento con las dudas. Explica bien. Cons: Lee diapositivas.","4"
"1576099759-529","https://losestudiantes.co/","Henry Navarro SanchezIngeniería Eléctrica y Electrónica","https://losestudiantes.co/universidad-nacional/ingenieria-electrica-y-electronica/profesores/henry-navarro-sanchez","Excelente profesor, sus clases son muy entendibles, los trabajos no son difíciles y se aprende muchísimo con él.Pros: Todo prácticamente, lo único que hay que tener en cuenta es que la nota depende mucho del proyecto final.Cons: Llega tarde en ocasiones","5"
"1576100000-554","https://losestudiantes.co/","Fernando Augusto Herrera LeonIngeniería Eléctrica y Electrónica","https://losestudiantes.co/universidad-nacional/ingenieria-electrica-y-electronica/profesores/fernando-augusto-herrera-leon","En mi opinión, el profesor no dirige la clase correctamente porque muchos de los temas del curso no se abordan con la profundidad necesaria. 
En cuanto a las notas, a mi también me quedó la sensación de que él pone la calificación de acuerdo a como le cae cada estudiante. 
Pros: Fácil de pasar
AmabilidadCons: La calificación es muy subjetiva
No es puntual para entregar notas
Demasiadas tareas y talleres","2"
